Date,ABBN,ADEN,BAER,CFR,CSGN,GEBN,GIVN,LHN,LONN,NESN,NOVN,ROG,SCMN,SGSN,SLHN,SREN,UBSG,UHR,ZURN,SIK,SMI
21/11/2008,11.92,33.12,,17.84,22.796,99.95,704.29,37.64,79.24,41.82,53.8,150.5,332.75,904,63.9,40,11.35,128.5,195,800,5144.02
20/11/2008,11.95,33.46,,18.32,22.796,98.65,712.8,37.92,78.32,43.12,57.45,156.2,336.25,906.5,66.7,38,11.3,120.8,195.4,800.5,5306.1
19/11/2008,12.07,35.76,,17.6,25.268,103.9,748.7,40.32,81.14,45.02,58.65,166,344.5,930,74.6,39.2,12.07,123.3,199.3,825,5524.06
18/11/2008,12.71,35.76,,18.11,28.234,107.8,765.23,43.56,82.9,45.28,58.2,171,341,950,76.9,42.1,13.27,129.4,215.1,871.5,5675.58
17/11/2008,13,37.16,,18.65,28.051,106.8,769.95,45.43,85.31,44.62,57.1,168,341.5,971,79.15,43.4,13.75,127.6,220.5,890,5646.43
14/11/2008,13.13,37.9,,19.37,29.919,110,765.23,45.48,83.78,45.56,58.9,176.2,346.25,1030,82.05,47.24,14.5,139,223,908,5834.75
13/11/2008,12.79,38.6,,20.1,28.857,108.4,751.53,44.43,81.37,45.02,57.9,170.3,346.5,1052,81.45,45.22,15.08,144.5,215.3,925,5740.04
12/11/2008,12.45,38.76,,20.1,29.296,112.7,762.87,44.78,79.99,45,57.05,166.5,331,1038,87.15,43.6,15.85,140.5,215.9,943,5702.86
11/11/2008,13.48,40.18,,21.14,32.134,120,781.29,50.05,85.54,46,58.05,167.7,332,1050,109,47.38,16,148.4,229,980.5,5880.79
10/11/2008,14.73,42.38,,23.42,34.881,123.8,776.57,53.62,86.52,47.08,58.55,170,352,1151,118.7,50.1,17.47,167,239.2,1036,6090.62
07/11/2008,13.54,42.2,,23.62,34.789,119.8,751.06,51.4,83.6,46.6,57.7,170.3,346.75,1140,119.3,47.82,17.3,171.1,240,1003,6008.16
06/11/2008,13.8,41,,24.4,34.515,117.4,746.81,50.88,82.58,45.84,56.05,165.3,346.5,1084,113.2,46.9,18,176.4,233,1000,5924.9
05/11/2008,15.81,43.46,,26.02,37.261,125,774.2,55.54,87.81,46.8,56.75,167.8,360,1123,132,53.8,19.29,188.1,251,1018,6177.15
04/11/2008,16.2,44,,26.7,39.715,130,765.7,57.24,90.59,47.38,59.85,178.1,367,1195,133.2,56.45,19.7,200.1,254.25,961,6399.98
03/11/2008,15.3,41.44,,24.8,39.257,123.9,755.78,55.93,93.83,45.92,60,177.2,360,1145,110.4,50.75,18.95,188,239.3,902.5,6233.88
31/10/2008,14.95,40.14,,24.38,39.751,120,745.39,57.28,88.92,45,58.4,176.8,353,1139,104,47.76,19.35,180,233,910,6153.21
30/10/2008,14.14,39.44,,24,38.012,122.9,707.6,56.5,87.35,43.88,55.6,161.3,358,1114,104,45,17.85,184.1,215,907.5,5842.34
29/10/2008,13.87,39.06,,22.9,35.961,119,721.3,57.28,84.94,45.06,56.6,168.5,358.75,1100,103.5,44.5,17.3,179,203.4,890,5880.57
28/10/2008,12,36.6,,22.06,32.281,112,704.29,49.66,77.25,43.5,56.1,161.2,352.5,1041,97,40.14,15.02,165,175.8,845,5538.54
27/10/2008,11.95,35.5,,22.1,34.789,109.5,701.93,49.27,86.42,42.72,55.05,164.1,339.5,964,102.8,38.48,14.4,163,179.2,852.5,5500.94
24/10/2008,12.91,36.76,,23.42,38.671,109.4,721.77,51.58,105.97,43.44,54.35,168,362,968.5,106.8,43,15.64,170.5,192,940,5675.09
23/10/2008,13.75,38.92,,24.6,40.832,116.1,735.47,52.97,111.71,44.4,57.6,170.3,356.25,1035,118.5,45.24,16.5,177.1,198.9,950,5893.73
22/10/2008,16.86,40,,24.28,42.608,116.5,753.89,54.06,108.1,42.96,56.7,168.6,348.25,1120,123.2,46.84,17.32,179.4,204.7,1000,5925.46
21/10/2008,18.28,40.72,,25.9,44.402,116.6,789.32,60.72,114.4,45.12,59,170.3,357.25,1120,126.2,47.5,18.2,190.4,214.8,1046,6185.48
20/10/2008,17.82,41.14,,22.68,45.684,120,747.75,57.85,116.71,45.3,59.35,180.3,360,1155,127.8,42.5,18,181.2,212,1015,6216.46
17/10/2008,16.85,40.56,,21.94,44.402,120,732.16,56.76,112.64,43.92,59.5,175.5,350,1100,126,41,18.16,182.9,219.1,1017,6099.62
16/10/2008,15.98,38.92,,20.64,41.656,118.5,702.4,56.19,108.84,40.92,53.15,159,314.5,1089,123.2,41.84,19.09,173,211,1037,5718.53
15/10/2008,17.03,42,,22.1,42.022,122.8,753.89,60.9,111.8,41.88,54.25,160.3,330.5,1152,127.5,43.98,20.08,177.7,228.9,1110,5911.17
14/10/2008,19.2,44.82,,24.18,46.233,138,788.85,67.21,115.32,44.82,55.1,162.8,327.5,1220,139,50.3,21.4,197,250.5,1130,6260.22
13/10/2008,18.7,43.12,,22.87,40.117,132.5,747.75,62.99,111.06,42.68,53.7,162.4,314.5,1183,132,45.8,19.1,192.5,224.5,1129,5956.32
10/10/2008,15.81,39.48,,20.94,31.365,120,715.63,58.72,105.32,39.46,48.1,148.2,299.5,1149,124,37.66,17,170,208.9,958,5347.22
09/10/2008,17.05,42.8,,21.52,37.426,120.2,772.31,63.73,107.26,42.28,53.1,154.4,323.5,1150,141.7,43.02,18.51,175.9,236.1,1014,5798.84
08/10/2008,16.9,43.1,,22.29,38.543,120.7,793.57,64.03,112.73,44.5,56.85,167.1,330.5,1200,144.5,44.28,18.21,176,260.25,1017,6073.45
07/10/2008,18,43.6,,23.26,45.958,124.9,836.56,64.91,114.49,45.96,60.6,175,345.75,1196,151,49.8,19.4,175.6,277,1030,6427.76
06/10/2008,18.68,45,,23.96,47.972,125.3,840.81,65.3,115.32,45.3,59.6,171.9,350,1211,156.3,53.2,20.9,175,282,1056,6458.72
03/10/2008,20.74,47.84,,25.88,52.55,133.3,854.51,69,122.73,47.5,61.15,181.1,356.75,1232,165,61.4,23.98,192.2,297,1101,6879.82
02/10/2008,20.62,47.18,,25.93,48.522,130.8,851.2,68.22,124.96,47.96,59.35,179.5,344.5,1250,160.6,60.05,21.3,194.7,294.5,1139,6730.94
01/10/2008,21.02,47.62,,26.3,47.286,136.3,870.57,69.48,129.5,48.42,59.35,178.4,339.5,1286,161.7,61.25,19.7,198.5,299,1191,6727.63
30/09/2008,21.12,48.24,,25.86,45.684,136.4,879.07,70.57,129.31,48.2,58.55,174.5,331.5,1308,160.9,60.7,18.46,203.5,306,1258,6654.89
29/09/2008,20.42,48.02,,25.59,44.127,130.1,854.98,68.35,128.48,46.54,57.7,169.6,335.75,1273,161.6,59.15,18.15,198.3,300.75,1227,6500.13
26/09/2008,21.82,49.64,,26.99,47.881,144,894.66,73.1,132.27,47.32,59.5,176,346.75,1366,172,64.25,21,211.1,310,1310,6815.52
25/09/2008,22.54,50.15,,27.92,51.268,150.5,896.55,74.58,131.35,47.7,60.4,178.4,351,1381,172.4,65.55,21.1,214.3,313,1340,6945.49
24/09/2008,22.44,50.2,,27.81,49.758,149.4,876.71,74.4,131.53,46.84,58.55,174.5,345.75,1370,170,62.55,20.08,209.3,298,1330,6780.34
23/09/2008,23.1,50.85,,28.79,48.98,151,905.99,75.06,132.74,47.64,58.7,176.4,353,1360,168.6,62.5,19.15,207,287,1390,6805.53
22/09/2008,23.5,51.7,,29.08,49.437,160,911.66,78.41,131.9,48.78,57,176,352.5,1350,171.6,63.4,20.8,217,295,1400,6887.39
19/09/2008,23.7,51.6,,29.85,51.268,160,921.58,95.83,138.02,49.34,58.3,180.1,364,1390,170,62.2,21,226,296.25,1399,7025.17
18/09/2008,21.74,48.36,,28.26,43.212,147,892.77,77.45,135.24,48.1,58,183,344,1340,160.6,55.05,15.95,211.7,276,1345,6623.25
17/09/2008,22.2,48.7,,28.68,42.022,156.8,892.77,74.97,136.54,48.6,59.35,182,339.75,1328,164.7,55,15.7,220,276.5,1395,6654.33
16/09/2008,22.86,49.92,,29.9,43.194,157.4,913.55,75.8,139.87,48.98,59.9,181,347.75,1333,169.2,54.05,16.64,227,268.75,1367,6732.93
15/09/2008,23.6,49.3,,30.22,45.318,157.1,891.82,73.44,139.5,49.42,60.2,186.8,351.5,1336,181.3,62.15,20.1,224.6,270,1387,6939.11
12/09/2008,24.1,49.7,,31.78,48.156,159.1,912.61,70.92,140.52,50.65,61.75,190.8,359.25,1363,188.2,67.6,23.52,238.9,285.75,1402,7215.5
11/09/2008,23.56,48.84,,31.38,46.691,156.8,892.3,70.09,139.41,49.48,60.45,188.5,357.75,1345,186,66.55,22.9,235.1,283.5,1385,7071.25
10/09/2008,23.9,50,,31.54,47.561,154.8,893.71,71.61,141.72,49.12,60.9,189.2,360,1372,188.5,68.85,23.26,248,287,1435,7121.43
09/09/2008,24.4,50.65,,34.16,49.163,156.1,890.41,71.09,138.48,49.92,59.8,185.2,360.5,1381,193.9,69.85,24.24,268,291.5,1446,7189.45
08/09/2008,25.44,50.35,,34.37,48.659,155.6,897.96,70.22,141.07,48.9,59.2,186,361,1387,192.3,69.45,24.26,269.75,290.25,1451,7177.42
05/09/2008,25.02,48.5,,32.7,45.006,149.2,868.68,68.13,143.85,48.1,59.05,183.4,350.75,1325,190.1,65.2,22.4,253.75,278.25,1416,6976.59
04/09/2008,26.04,50.3,,34.29,46.37,155.5,879.54,69.96,143.67,47.86,59.5,184,351,1359,193.4,67.45,23.24,264.5,282.25,1425,7084.65
03/09/2008,27.36,51.95,,34.61,47.561,163.2,893.24,71.22,145.98,48.62,60.7,186.8,360,1390,199.9,68.85,24.56,271,288,1415,7256.63
02/09/2008,27.76,52.9,,35.27,47.972,164,883.79,71.96,145.33,48.96,61,188.1,358,1412,205,69.9,23.98,272.5,292.5,1440,7298.59
01/09/2008,27.36,52.35,,34.1,47.103,157.8,874.35,68.96,145.15,48.54,61.5,185,352,1408,201.8,68,23.92,262,285.75,1419,7227.75
29/08/2008,27.14,51.9,,34.02,46.828,160.5,867.26,69.13,144.32,48.6,61.55,186,353.75,1415,201,67.95,24.14,260,288.5,1401,7238.74
28/08/2008,26.86,51.9,,33.68,46.279,158.8,847.42,68,144.22,48.5,61.1,185.6,349,1371,204.2,67.8,23.88,259.5,285,1419,7190.4
27/08/2008,26.3,50.05,,32.7,44.732,153.5,818.13,66.74,142.19,48.5,60.55,183.3,348.5,1356,224,66.05,22.84,255.25,278.75,1406,7086.64
26/08/2008,25.58,50.15,,32.78,45.134,156.9,823.8,67.08,138.76,48.62,60.5,183.8,344.25,1371,228.1,66.85,23.14,257.25,280.5,1410,7093.72
25/08/2008,25.36,49.7,,32.41,45.665,155.1,836.08,66.74,138.94,48.4,60.45,181.7,344.25,1365,228.4,66.95,22.8,256,281.25,1404,7062.58
22/08/2008,25.76,50.25,,33.18,45.821,154.7,831.36,67.21,139.13,48.3,60.65,183.1,347.75,1372,229,67,22.86,259.5,280.25,1415,7094.12
21/08/2008,25.36,49.86,,32.2,44.805,152.8,828.05,66.6,138.94,48.16,60.2,182,337.5,1348,224.5,65.7,21.82,248.6,274.25,1356,7000.53
20/08/2008,25.58,50.45,,32.91,45.775,151.3,836.08,67.13,141.17,49.2,60.95,185.6,342,1360,230.2,66.3,21.82,255,276,1375,7100.01
19/08/2008,25.76,49.74,,32.6,45.501,154.7,835.14,67.61,140.61,49.74,61.45,187,347,1402,232.5,65.7,21.26,254.75,273.25,1378,7115.18
18/08/2008,26.4,50.05,,33.63,46.92,158.4,840.34,69.22,139.96,49.8,61.75,187.3,352.75,1400,240.6,68.45,22.46,261,283.5,1432,7231.4
15/08/2008,26.28,50.85,,33.73,47.149,158.8,837.5,68.65,142.19,49.8,61.9,189,352,1402,238.2,69.3,22.06,257.75,285,1407,7235.93
14/08/2008,26.12,50.65,,33.18,47.149,155.2,832.31,68.3,141.72,49.62,61.8,187.8,352,1403,250,68.8,21.74,251.25,283.5,1435,7206.46
13/08/2008,25.9,50.6,,33.42,47.469,150.6,836.08,68.26,141.72,49.78,61.85,187.4,356,1405,272.5,68.2,20.98,250.5,283.25,1441,7193.5
12/08/2008,26.54,51.85,,34.58,50.17,151.5,850.25,70.31,141.35,49.82,61.9,185.4,360.5,1417,285.5,71,22.62,262.25,287,1497,7301.84
11/08/2008,27.22,52,,34.37,50.811,150.6,844.11,69.57,141.81,49.3,62.45,186.4,355.25,1446,285.75,70.25,23.18,261.25,287.75,1444,7337.73
08/08/2008,27.38,50.7,,33.89,50.124,150,825.69,67.82,141.17,48.32,62.15,189.6,347.75,1462,283.75,68.25,22,255.5,283.75,1435,7262.1
07/08/2008,27.62,50.5,,32.78,50.215,145.1,831.83,67.65,140.61,47.18,61.35,186.4,345.75,1474,283.5,69.05,21.74,249,283.75,1445,7182.07
06/08/2008,27.18,50.85,,33.28,50.902,137.6,839.39,66.39,146.08,47.16,61.5,191,344.5,1466,282,69.15,21.84,249,284,1414,7209.34
05/08/2008,26.56,50.2,,32.46,49.895,134,834.19,64.91,144.22,46.82,63.45,195.5,340.5,1463,274,66.65,21.06,247.2,280.75,1375,7190.78
04/08/2008,26.36,47.5,,31.72,47.194,132,829,62.77,140.8,46.26,63.65,193.9,335.5,1473,267.75,65.4,19.56,238.6,273.5,1325,7078.22
31/07/2008,27.84,48.28,,33.34,48.293,133.8,809.16,65.12,141.35,46.08,62.45,194.3,339,1482,271,65.6,20.38,245,277.25,1360,7141.21
30/07/2008,27.72,49.14,,33.28,48.522,135.9,823.33,65.6,141.91,46.5,62.55,189.2,335,1480,269.25,65,20.04,251.5,275.5,1509,7108.91
29/07/2008,27.4,47.5,,31.86,46.37,135.4,826.64,65.12,141.81,46.26,61.5,186.3,333,1471,264.75,63.85,19.68,240,271,1489,6993.3
28/07/2008,27.32,47.26,,31.86,45.318,135.1,846,65.69,139.96,45.36,60.95,186.8,326.75,1484,283,64.2,20.42,243,270,1508,6968.93
25/07/2008,27.6,48.12,,33.02,46.37,138.4,850.25,66.65,139.68,44.26,61.35,188.9,330,1498,281.25,66.9,21.6,246.9,271,1470,7015.03
24/07/2008,28.14,48.36,,33.05,48.11,138.6,858.29,66.91,134.22,43.76,62,182.5,332,1506,286.5,68.6,23,250.25,286,1500,7056.93
23/07/2008,30.22,49.32,,32.84,45.684,142.8,862.06,68.22,134.5,44.7,60.35,179.4,325,1568,284.75,68.4,23.3,254,284,1526,7058.24
22/07/2008,29.06,47.9,,31.62,42.663,139.6,853.09,66.34,140.8,44.5,60.35,177.2,317.5,1531,278.25,66,21.98,243,273.25,1507,6922.25
21/07/2008,28.96,48.5,,31.99,42.644,140.2,844.59,66.56,136.16,44.02,59.25,171,330,1540,275,64.75,22.46,245.5,271.75,1530,6858.22
18/07/2008,29.06,47.78,,31.62,41.619,131.9,829.47,66.3,134.31,43.44,58.35,179.6,327.25,1492,271,63.75,21.98,239.5,271.5,1477,6827.31
17/07/2008,28.44,48.2,,31.01,39.861,135.6,846,65.3,134.68,44.3,57.95,176.8,318,1464,266,61.8,20.42,239.1,264.25,1472,6739.16
16/07/2008,27.68,45.98,,29.5,36.931,126.9,820.97,62.81,129.68,43.14,57.45,180.5,314.5,1409,261.5,60.75,18.93,229.6,258.75,1419,6583.49
15/07/2008,26.94,45.84,,28.23,36.364,128,820.97,63.42,130.61,43,57.1,184,312.25,1378,261.5,62.2,18.3,217.8,259,1416,6561.98
14/07/2008,27.66,47,,28.55,38.085,132.5,824.75,64.78,131.16,43.6,57.45,182,318.75,1386,264,63.75,19.53,226,265.25,1430,6675.26
11/07/2008,26.74,47.14,,28.39,38.122,130,820.02,63.25,132.74,43.4,57.95,180.3,324.5,1361,263.25,64.15,19.49,226.7,262.25,1389,6638.89
10/07/2008,27.26,48.02,,29.13,39.385,133,816.24,66.56,134.22,44.12,59.85,185.8,328.75,1400,269.5,66.75,20.56,229.9,251.75,1428,6803.07
09/07/2008,28.32,49,,29.45,40.209,145.3,847.42,67.56,134.87,46.12,60.35,183.7,330.5,1411,271.25,66.65,21.06,240.4,254.75,1463,6921.44
08/07/2008,27.66,47.54,,29.19,38.616,139.3,840.81,67.17,129.59,45.76,59.45,180.7,331.75,1374,265.75,64.7,19.95,234.5,248.5,1412,6788.13
07/07/2008,28.64,49.14,,29.21,39.879,142.5,852.62,67.95,127.27,45.96,58.05,179.1,333,1380,270.25,65.9,19.97,236.6,254,1471,6815.73
04/07/2008,27.6,48.5,,28.87,40.63,139.8,847.42,67.3,125.98,45.22,57.6,180,332.25,1389,266.25,65.85,20.48,233.6,253,1458,6772.74
03/07/2008,28.04,48.26,,29.13,41.564,141,854.51,68,122.18,45.44,57.9,182.8,334.5,1410,267.5,67.6,21.02,235.5,256.75,1451,6844.06
02/07/2008,28,48.3,,29.03,41.125,140,866.32,68.65,125.05,45.34,58,183.6,335.25,1451,266.5,66.15,20.62,243,253.75,1478,6843.75
01/07/2008,28.2,48.8,,29.21,41.509,144.9,858.29,70.7,128.29,46.32,56.1,181.8,338,1443,267.75,66.65,20.3,246.8,255.75,1526,6849.67
30/06/2008,29.06,50.7,,30.09,42.937,150.5,862.54,72.09,131.26,46.16,56.25,184,340.75,1462,273,68.05,21.44,255.25,261.5,1608,6958.51
27/06/2008,29.4,50.3,,29.82,42.937,148.7,860.65,73.05,131.07,45.2,54.8,175.1,338.5,1492,267.75,68.25,22.4,256,257.75,1585,6861.54
26/06/2008,29.26,50.8,,30.01,42.937,149.6,870.09,72.44,130.24,46.625,55.55,175.8,342.75,1548,268.75,68.6,22.98,255.75,261.75,1613,6949.73
25/06/2008,30.18,52.25,,31.09,44.732,155.7,887.57,74.62,130.24,47.075,56.05,176.3,349.5,1568,273.25,71.05,23.94,262.25,270.75,1648,7081.37
24/06/2008,30.98,51.15,,30.64,42.937,149.4,874.82,71.74,130.24,47.075,55.7,175.2,346.25,1550,271.25,70.15,22.8,257.75,269.5,1615,7026.08
23/06/2008,32.04,51.7,,31.22,43.194,152.8,886.15,74.27,130.79,47.975,54.1,173.3,349.5,1550,270.25,70.05,22.06,260,268.75,1586,7026.92
20/06/2008,31.98,52,,31.35,43.468,154.5,897.49,74.88,130.05,48.375,53.75,171.5,351,1551,281,71.5,23.08,261,273,1560,7069.44
19/06/2008,32.08,53.1,,32.31,44.494,157.5,922.05,76.01,130.7,49.15,52.9,175.8,348.75,1545,281,72.05,23.86,266.5,277.25,1614,7158.94
18/06/2008,31.52,53.85,,32.23,45.354,159.5,929.61,76.58,130.7,49.3,52.65,174.6,352.75,1560,282.75,73.6,24.78,266.5,282.5,1640,7182.56
17/06/2008,32.2,55.2,,33.15,46.279,164,943.78,78.45,131.44,49.45,52.1,175.8,356.25,1581,283,74.9,25.8,269.5,286.75,1703,7251.42
16/06/2008,31.6,55.1,,33.13,45.821,161.7,939.53,78.8,130.33,49.65,52.55,176.2,360,1555,282.75,74.6,25.68,271,286,1692,7238.27
13/06/2008,31.22,54.95,,33.39,46.05,162.8,945.67,79.15,128.75,50.1,52.6,179,359,1520,283.25,75.8,25.58,273.75,284,1700,7261.37
12/06/2008,31.22,54.7,,33.21,44.97,164.7,955.12,79.46,130.24,50.4,52.8,177.9,357.25,1505,279.5,74.85,24.32,273,283.5,1658,7222.79
11/06/2008,30.52,54.35,,32.78,44.494,165.7,945.67,79.8,130.88,50.3,52.4,176.8,352.5,1475,279,73.35,23.7,273,289,1659,7167.3
10/06/2008,31.6,54.9,,32.99,44.768,168.3,956.06,79.98,130.88,51.2,53.2,177.9,355.25,1489,279,74.6,24.5,275.25,292.75,1678,7284.21
09/06/2008,32.3,56.25,,33.44,45.537,171.8,963.62,80.59,134.13,51.25,53.15,180.4,356.25,1523,283.75,75.6,23.82,279.5,293.5,1730,7325.9
06/06/2008,32.82,56.95,,33.71,46.416,175.4,973.07,82.33,136.72,51.1,53.6,180.8,359.25,1519,286.25,76.85,24.62,283,295.75,1760,7386.42
05/06/2008,33.42,60.05,,34.66,47.698,178.4,991.96,84.33,135.42,52,54.45,184.8,364.75,1557,291.75,78.15,26.3,289.75,302.75,1790,7567.23
04/06/2008,33.74,59.15,,34.1,47.423,176.8,958.9,84.33,136.07,51.5,54.85,183.5,359.75,1596,291.5,78.2,25.24,284.75,301,1750,7514.48
03/06/2008,34.04,59.1,,34.24,47.561,177.4,958.9,85.03,134.5,52.1,56,187,361.25,1571,292,78.65,25.2,284,301,1791,7590.44
02/06/2008,33.44,58.7,,34.02,48.201,175.5,949.45,84.68,132.55,51.7,56,188,360.75,1563,290,79.8,24.28,288.25,304.25,1790,7555.7
30/05/2008,33.86,59.45,,34.34,48.613,176.8,954.17,84.94,133.76,51.25,54.75,179.7,364,1566,293.25,80.95,25.1,291.75,305.75,1788,7511.29
29/05/2008,34.12,58.5,,34.1,48.522,172.3,962.68,85.29,132,51.45,55.25,180.2,365.75,1537,293.75,80.8,25.78,286.25,303.5,1783,7541.76
28/05/2008,33.66,58.35,,34.1,48.384,170.4,953.23,85.9,127.36,51.15,54.1,177.5,361.25,1527,289.5,79.55,26.04,285,300.25,1762,7474.5
27/05/2008,33.24,57.65,,33.84,47.881,165.4,942.37,85.21,126.35,50.4,54.3,176,358.25,1507,288.25,77.75,26.24,282.5,302.25,1751,7417.97
26/05/2008,33.02,57.4,,33.5,48.064,166,940,85.03,125.6,49.975,53.45,172.7,358.5,1521,291,77.35,26.333,280,302.25,1760,7363.9
23/05/2008,33.4,58.25,,33.52,48.934,166,940.95,85.81,125.7,50.2,54.25,174.9,359.75,1508,290,78.05,27.958,286.5,306,1794,7459.94
22/05/2008,34.1,58.9,,34.66,49.529,167.9,940,87.21,127.64,50.9,54.6,178.6,363.25,1489,293,78.75,28.929,293,308.25,1828,7578.03
21/05/2008,33.56,59.7,,34.29,49.849,167.3,941.89,87.21,127.74,51,54.85,178.5,361.5,1490,297.5,79.3,28.612,289.75,313,1821,7574.27
20/05/2008,33.7,60.25,,34.95,50.994,165.8,948.51,88.69,127.55,51,54.5,179.3,362,1481,300.5,80.4,29.639,293,318,1840,7626.58
19/05/2008,35.04,64,,36.38,52.321,171.4,961.73,90.61,129.5,51.85,55.5,181.3,367,1500,304.25,81.4,30.125,302.25,322.75,1887,7778.93
16/05/2008,33.78,62.75,,35.66,51.772,169.5,957.95,89.21,128.57,51.45,53.8,177.9,365.5,1496,308.75,81.2,30.031,297.5,319,1858,7653.71
15/05/2008,33.9,62.65,,36.32,52.321,169.1,943.78,88.25,129.77,51.45,53.7,177.9,365,1500,308.5,82.05,30.535,297,324,1799,7683.43
14/05/2008,34.16,61.6,,35.77,52.092,169.9,952.29,86.9,127.92,50.85,52.8,173.6,367,1500,305,82.2,30.349,289.25,313.75,1835,7594.61
13/05/2008,33.4,61.55,,35.64,52.092,166.3,958.9,86.38,127.92,51.25,53.05,171.5,365,1512,304.75,82.85,30.237,286.25,312.5,1805,7578.32
09/05/2008,32.4,61.3,,34.34,51.635,167.1,940.95,89.39,126.35,50.45,53.1,167,357.5,1517,310.25,82.5,30.367,281.25,312,1816,7483.97
08/05/2008,32.82,62.5,,35.14,52.184,168.5,950.4,89.56,128.11,51.1,54,168.8,359.25,1525,312.75,84.6,30.648,287,317.75,1830,7586.15
07/05/2008,32.64,63.45,,35.45,53.008,169.5,944.73,89.3,127.18,51.3,53.85,171.1,359.5,1526,313,85,32.31,287.25,320.5,1824,7639.16
06/05/2008,32.06,62.05,,34.26,52.046,161.5,936.23,87.12,125.7,50.15,53.55,169.1,369,1517,311.5,83.45,32.889,284.75,318,1812,7543.67
05/05/2008,32.76,63.7,,34.26,53.42,164.5,963.62,88.86,127.83,50.25,53.65,173.2,373.75,1526,317.75,87.65,34.439,284.5,323.25,1812,7658.26
02/05/2008,32.46,63.4,,34.42,53.557,161.7,959.84,88.69,128.11,50.05,54.25,174,376.75,1524,317.75,87.85,34.364,285.75,324.5,1804,7665.8
30/04/2008,31.84,62.15,,33.39,52.825,160.1,993.85,88.78,131.16,49.7,52.7,172.8,370,1465,310.5,86.4,32.683,280,317.25,1800,7529
29/04/2008,31.34,60.5,,32.54,52.367,160.1,976.85,91.48,127.27,49.025,51.95,173.2,363.75,1451,308,85.1,33.337,275.5,312.5,1793,7462
28/04/2008,31.5,60.8,,32.91,52.733,147,988.19,92.96,131.16,49.2,52.25,177,363.75,1466,308.5,87.5,33.935,279.75,315.5,1798,7550.14
25/04/2008,30.9,60.25,,32.84,51.36,141.6,986.3,92.44,130.79,49.1,52.4,175.5,362.5,1471,302.5,86.8,32.888,278.25,312,1734,7509.48
24/04/2008,31.1,59.4,,32.23,50.124,141.7,979.68,93.13,127.27,49.525,51.7,174.5,376,1442,297.25,85.55,31.749,265,306,1731,7460.52
23/04/2008,29.2,59.55,,31.2,48.11,144.9,989.13,91.48,127.36,49.35,50.25,170.6,374.75,1455,294.75,84.15,31.323,265,307.5,1708,7324.5
22/04/2008,28.22,59.15,,30.35,48.705,146.2,987.24,91.39,120.7,49.6,49.44,171,374.5,1452,293.5,88.95,31.66,264.75,315,1691,7328.85
21/04/2008,28.22,59.75,,30.77,49.346,149,974.01,92.61,120.88,50.5,49.84,171.4,377,1425,298.5,90.6,31.963,270.5,315.75,1696,7394.94
18/04/2008,28.6,60.2,,30.93,49.895,149.7,980.63,93.57,122.27,51.35,48.36,170.6,376.5,1412,305.5,91.3,32.105,274.75,318.75,1752,7418.02
17/04/2008,27.28,58.2,,29.82,48.247,147,974.01,91.39,121.07,50.25,46.84,164.6,370.75,1396,295.5,87.5,30.451,264.75,307.75,1723,7173.63
16/04/2008,27.58,58.45,,30.48,48.522,145.4,988.19,91.83,121.62,50.65,47.26,170.6,374,1409,299,87.3,30.291,268.25,310.25,1760,7250.7
15/04/2008,26.72,56.9,,29.37,47.515,144.2,977.79,89.74,118.94,51.85,46.9,167,364.75,1409,294,86.1,29.989,253.75,306.5,1677,7187.42
14/04/2008,26.36,56.65,,28.87,47.881,145.3,965.51,89.21,119.03,50.3,46.66,173,360,1396,289.75,85.6,29.686,252.5,306.5,1662,7139.55
11/04/2008,26.88,57.2,,29.61,49.529,145.7,978.74,90.43,119.68,50.25,47.6,178.4,364,1423,293.75,88,30.415,257.5,310,1716,7258.96
10/04/2008,27.22,57.7,,29.66,50.078,149,1002.36,91.13,121.81,50.6,48.24,180.7,366.5,1402,293,87.45,30.575,257.75,311.25,1799,7312.65
09/04/2008,27.48,58.5,,30.43,50.948,151.3,999.52,92.26,122.64,50.95,49.64,182.5,369,1409,292,89.55,30.771,262.5,312.25,1851,7403.08
08/04/2008,27.7,59.5,,30.75,52.733,155.1,985.35,94,124.86,51.75,50.8,188.3,360.5,1410,296.25,91.95,31.696,271.25,318.75,1904,7568.14
07/04/2008,28.06,60.8,,31.06,52.962,158.4,978.74,94.96,123.94,51.65,51.65,190.2,360,1417,299.75,92.35,31.483,278.5,334.25,1950,7639.3
04/04/2008,27.64,59.3,,30.96,51.543,158,973.07,94,121.44,51.15,52.4,190,356,1415,294.25,91.45,29.757,282.5,334.25,1946,7573.49
03/04/2008,27.3,59.75,,31.06,51.36,155.4,961.73,93.57,123.66,51.1,52,190.2,350,1410,284.5,90.7,28.815,279,328.25,1949,7516.23
02/04/2008,27.46,60.95,,31.54,52.825,157.5,968.35,94.53,121.34,51,52.7,192.5,346.75,1440,287.25,92.4,30.238,281.75,336.5,1997,7596.65
01/04/2008,27.5,59.8,,31.01,49.941,152.9,966.46,92.78,124.12,50.75,51.95,191.1,342.25,1448,290.5,92.9,28.815,276.25,329.5,1982,7494.3
31/03/2008,26.66,57.35,,29.45,46.279,148,928.19,90.87,121.99,49.625,50.9,186.9,340.25,1428,276,86.75,25.666,265.5,312.75,1950,7224.31
28/03/2008,26.94,57.45,,29.32,46.508,148.5,935.28,90.17,119.68,49.65,51.25,188.4,344.75,1415,272.5,86.7,25.773,264,313,1918,7239.35
